Date,O,H,L,C,50_MA
2025-01-30 21:40:00,1.04272,1.04285,1.04268,1.04278,1.0423058
2025-01-30 21:45:00,1.04278,1.04298,1.04274,1.04282,1.0423048
2025-01-30 21:50:00,1.04284,1.04293,1.04258,1.04272,1.0422888000000001
2025-01-30 21:55:00,1.04272,1.04301,1.0427,1.04279,1.0422738
2025-01-30 22:00:00,1.04282,1.04285,1.04262,1.04277,1.0422646
2025-01-30 22:05:00,1.04278,1.04278,1.04264,1.04267,1.0422554
2025-01-30 22:10:00,1.04266,1.04277,1.04265,1.04275,1.042254
2025-01-30 22:15:00,1.04275,1.04301,1.04274,1.04301,1.0422614000000001
2025-01-30 22:20:00,1.043,1.04305,1.04291,1.04293,1.0422596
2025-01-30 22:25:00,1.04292,1.0431,1.04291,1.04307,1.0422643999999999
2025-01-30 22:30:00,1.0431,1.04323,1.04309,1.0431300000000001,1.0422784
2025-01-30 22:35:00,1.0431300000000001,1.0432,1.03938,1.03939,1.0422164
2025-01-30 22:40:00,1.03922,1.03979,1.03861,1.03886,1.042143
2025-01-30 22:45:00,1.03882,1.0412,1.03879,1.04077,1.0421088
2025-01-30 22:50:00,1.04076,1.04092,1.04022,1.04058,1.0420768
2025-01-30 22:55:00,1.04056,1.04111,1.04019,1.04075,1.0420566
2025-01-30 23:00:00,1.04074,1.0414,1.04074,1.04103,1.0420398
2025-01-30 23:05:00,1.04105,1.04117,1.03876,1.0389,1.0419787999999999
2025-01-30 23:10:00,1.03889,1.03966,1.0387,1.03947,1.0419294000000001
2025-01-30 23:15:00,1.03947,1.03975,1.0391,1.03967,1.0418926
2025-01-30 23:20:00,1.03971,1.0398,1.03922,1.03924,1.0418522000000001
2025-01-30 23:25:00,1.03924,1.03933,1.03897,1.03927,1.0417984000000002
2025-01-30 23:30:00,1.03926,1.03963,1.03926,1.03943,1.0417513999999999
2025-01-30 23:35:00,1.03944,1.03947,1.03902,1.03937,1.041708
2025-01-30 23:40:00,1.03934,1.0394,1.0389,1.03925,1.0416622
2025-01-30 23:45:00,1.03925,1.03952,1.03909,1.03947,1.041619
2025-01-30 23:50:00,1.03948,1.03957,1.03919,1.03922,1.0415722
2025-01-30 23:55:00,1.03913,1.03934,1.03868,1.03868,1.0415102
2025-01-31 00:00:00,1.0381,1.03917,1.0381,1.03883,1.0414478
2025-01-31 00:05:00,1.03927,1.03927,1.03856,1.03877,1.0413894
2025-01-31 00:10:00,1.03877,1.03897,1.03874,1.03894,1.04133
2025-01-31 00:15:00,1.03908,1.03925,1.03888,1.03917,1.041274
2025-01-31 00:20:00,1.03892,1.03927,1.03888,1.03906,1.0412152000000001
2025-01-31 00:25:00,1.03907,1.03908,1.03876,1.03877,1.0411489999999999
2025-01-31 00:30:00,1.03878,1.03882,1.0387,1.03878,1.0410806000000001
2025-01-31 00:35:00,1.03878,1.03882,1.0387,1.03879,1.0410114
2025-01-31 00:40:00,1.03879,1.03883,1.03863,1.03879,1.0409385999999998
2025-01-31 00:45:00,1.03882,1.03883,1.03858,1.03862,1.0408642000000001
2025-01-31 00:50:00,1.03862,1.03871,1.03859,1.03862,1.040792
2025-01-31 00:55:00,1.03862,1.03875,1.03862,1.03875,1.040718
2025-01-31 01:00:00,1.03866,1.03889,1.03866,1.03885,1.0406444000000001
2025-01-31 01:05:00,1.03874,1.03888,1.03863,1.03879,1.04057
2025-01-31 01:10:00,1.03875,1.03875,1.03848,1.03868,1.0404947999999998
2025-01-31 01:15:00,1.03868,1.03884,1.03863,1.03883,1.0404256
2025-01-31 01:20:00,1.03883,1.03895,1.03879,1.03893,1.0403538
2025-01-31 01:25:00,1.03892,1.03913,1.03889,1.03911,1.0402878000000002
2025-01-31 01:30:00,1.03912,1.03916,1.03904,1.03916,1.0402213999999999
2025-01-31 01:35:00,1.03916,1.03942,1.03915,1.03939,1.0401574
2025-01-31 01:40:00,1.0394,1.03963,1.03939,1.03957,1.0400944
2025-01-31 01:45:00,1.03955,1.03967,1.03951,1.03963,1.0400324
2025-01-31 01:50:00,1.03963,1.03963,1.03936,1.03941,1.039965
2025-01-31 01:55:00,1.03941,1.0398,1.0394,1.03967,1.039902
2025-01-31 02:00:00,1.03967,1.04002,1.03959,1.03996,1.0398468
2025-01-31 02:05:00,1.03994,1.04022,1.03992,1.04011,1.0397932
2025-01-31 02:10:00,1.04012,1.0402,1.03983,1.03986,1.039735
2025-01-31 02:15:00,1.03987,1.0399,1.0396,1.03983,1.0396782
2025-01-31 02:20:00,1.03984,1.03986,1.03976,1.03979,1.039619
2025-01-31 02:25:00,1.03979,1.0398,1.03964,1.03966,1.039552
2025-01-31 02:30:00,1.03965,1.03976,1.03947,1.03947,1.0394828
2025-01-31 02:35:00,1.03947,1.03949,1.03929,1.03935,1.0394084000000001
2025-01-31 02:40:00,1.03935,1.03936,1.03899,1.039,1.0393258
2025-01-31 02:45:00,1.039,1.03904,1.03855,1.03872,1.0393124
2025-01-31 02:50:00,1.03872,1.03888,1.03851,1.03854,1.039306
2025-01-31 02:55:00,1.03856,1.03873,1.03854,1.03867,1.039264
2025-01-31 03:00:00,1.03862,1.03883,1.03852,1.03878,1.039228
2025-01-31 03:05:00,1.03878,1.03914,1.03872,1.03887,1.0391903999999998
2025-01-31 03:10:00,1.03886,1.03896,1.03871,1.03885,1.0391468000000001
2025-01-31 03:15:00,1.03885,1.0389,1.03872,1.03881,1.039145
2025-01-31 03:20:00,1.03882,1.03896,1.0388,1.03883,1.0391322
2025-01-31 03:25:00,1.03882,1.03898,1.03766,1.03864,1.0391116
2025-01-31 03:30:00,1.03864,1.03913,1.03864,1.03903,1.0391074
2025-01-31 03:35:00,1.03906,1.03923,1.03886,1.0392,1.0391059999999999
2025-01-31 03:40:00,1.03918,1.03918,1.03878,1.03878,1.039093
2025-01-31 03:45:00,1.03878,1.03904,1.03875,1.03896,1.0390848000000001
2025-01-31 03:50:00,1.03893,1.03893,1.03857,1.03873,1.0390744
2025-01-31 03:55:00,1.03872,1.03893,1.03866,1.03885,1.039062
2025-01-31 04:00:00,1.03886,1.03912,1.03886,1.03907,1.039059
2025-01-31 04:05:00,1.03907,1.03907,1.03867,1.0387,1.0390594
2025-01-31 04:10:00,1.03869,1.03911,1.03869,1.03903,1.0390634
2025-01-31 04:15:00,1.03903,1.03927,1.03903,1.03923,1.0390726000000001
2025-01-31 04:20:00,1.03923,1.03927,1.03908,1.03923,1.0390784
2025-01-31 04:25:00,1.03924,1.03931,1.03904,1.03905,1.039076
2025-01-31 04:30:00,1.03902,1.03921,1.03895,1.03918,1.0390784000000002
2025-01-31 04:35:00,1.0392,1.03927,1.0391,1.03914,1.0390858
2025-01-31 04:40:00,1.03913,1.03949,1.03913,1.03928,1.0390958000000001
2025-01-31 04:45:00,1.03929,1.03932,1.03902,1.03916,1.0391032
2025-01-31 04:50:00,1.03916,1.03933,1.03911,1.03932,1.0391138
2025-01-31 04:55:00,1.03932,1.03934,1.03893,1.03894,1.0391202
2025-01-31 05:00:00,1.03893,1.03901,1.03866,1.03866,1.039121
2025-01-31 05:05:00,1.03866,1.03866,1.0384,1.03863,1.0391186
2025-01-31 05:10:00,1.03864,1.03896,1.03864,1.03895,1.0391206
2025-01-31 05:15:00,1.03896,1.03913,1.03895,1.03897,1.0391242
2025-01-31 05:20:00,1.03896,1.03903,1.03881,1.03888,1.0391282000000002
2025-01-31 05:25:00,1.0389,1.03895,1.03875,1.03878,1.0391272
2025-01-31 05:30:00,1.03878,1.03892,1.03876,1.03884,1.0391253999999999
2025-01-31 05:35:00,1.03884,1.03888,1.03872,1.03875,1.0391181999999999
2025-01-31 05:40:00,1.03876,1.03881,1.03866,1.03877,1.0391104
2025-01-31 05:45:00,1.03877,1.03881,1.03865,1.03868,1.0390962
2025-01-31 05:50:00,1.03869,1.03873,1.03841,1.03842,1.0390732
2025-01-31 05:55:00,1.03844,1.0385,1.03836,1.03848,1.0390502
2025-01-31 06:00:00,1.03849,1.0385,1.03833,1.03837,1.0390294
2025-01-31 06:05:00,1.03837,1.03845,1.03833,1.03836,1.0390032
2025-01-31 06:10:00,1.03835,1.03848,1.03827,1.03848,1.0389735999999998
2025-01-31 06:15:00,1.03847,1.03853,1.03833,1.03848,1.0389410000000001
2025-01-31 06:20:00,1.03849,1.0385,1.03841,1.03846,1.038913
2025-01-31 06:25:00,1.03847,1.03862,1.03847,1.03861,1.0388886000000002
2025-01-31 06:30:00,1.0386,1.03861,1.03836,1.03839,1.0388606
2025-01-31 06:35:00,1.0384,1.03863,1.03837,1.03863,1.03884
2025-01-31 06:40:00,1.03864,1.03886,1.03864,1.03883,1.0388271999999998
2025-01-31 06:45:00,1.03887,1.03897,1.03872,1.03891,1.0388184
2025-01-31 06:50:00,1.03892,1.03897,1.03871,1.03871,1.0388126
2025-01-31 06:55:00,1.03869,1.03882,1.03864,1.03873,1.0388128
2025-01-31 07:00:00,1.03871,1.03898,1.03863,1.03898,1.0388216
2025-01-31 07:05:00,1.03897,1.03906,1.03895,1.03897,1.0388276
2025-01-31 07:10:00,1.03897,1.039,1.03887,1.03893,1.0388305999999998
2025-01-31 07:15:00,1.03892,1.03894,1.03879,1.03893,1.0388317999999999
2025-01-31 07:20:00,1.03892,1.03897,1.03873,1.03873,1.0388294
2025-01-31 07:25:00,1.03873,1.03875,1.03866,1.03873,1.0388278
2025-01-31 07:30:00,1.0387,1.03872,1.03852,1.03854,1.038822
2025-01-31 07:35:00,1.03855,1.03871,1.03845,1.03862,1.0388216
2025-01-31 07:40:00,1.03862,1.03872,1.03857,1.03865,1.038814
2025-01-31 07:45:00,1.03865,1.03878,1.03863,1.03874,1.0388048
2025-01-31 07:50:00,1.03875,1.03892,1.03867,1.03891,1.0388074
2025-01-31 07:55:00,1.03891,1.03893,1.03867,1.03887,1.0388055999999999
2025-01-31 08:00:00,1.03887,1.03893,1.03876,1.03883,1.0388076
2025-01-31 08:05:00,1.03884,1.03892,1.03881,1.03888,1.0388082
2025-01-31 08:10:00,1.03888,1.0389,1.03873,1.03884,1.0388036
2025-01-31 08:15:00,1.03887,1.03892,1.03876,1.03879,1.0388054
2025-01-31 08:20:00,1.03879,1.039,1.03879,1.03889,1.0388026000000001
2025-01-31 08:25:00,1.03887,1.03906,1.03876,1.03905,1.038799
2025-01-31 08:30:00,1.03906,1.03928,1.03904,1.03915,1.0387974
2025-01-31 08:35:00,1.03915,1.03938,1.03908,1.03937,1.0388038
2025-01-31 08:40:00,1.03937,1.0394,1.03926,1.0394,1.0388082
2025-01-31 08:45:00,1.03939,1.03954,1.03931,1.03952,1.0388158
2025-01-31 08:50:00,1.0395,1.03953,1.03927,1.03935,1.0388172
2025-01-31 08:55:00,1.03934,1.03947,1.03925,1.03944,1.0388228000000002
2025-01-31 09:00:00,1.03943,1.03967,1.03917,1.03967,1.0388297999999998
2025-01-31 09:05:00,1.03969,1.04005,1.03969,1.03972,1.0388454
2025-01-31 09:10:00,1.03972,1.03997,1.03951,1.03982,1.0388686
2025-01-31 09:15:00,1.03981,1.04004,1.03969,1.03974,1.0388908000000001
2025-01-31 09:20:00,1.03973,1.0404,1.03973,1.04032,1.0389182000000001
2025-01-31 09:25:00,1.04036,1.04042,1.0401,1.04036,1.038946
2025-01-31 09:30:00,1.04036,1.04085,1.04036,1.04078,1.038984
2025-01-31 09:35:00,1.04077,1.04126,1.04074,1.041,1.0390284
2025-01-31 09:40:00,1.04101,1.04117,1.04084,1.0411,1.0390736
2025-01-31 09:45:00,1.04084,1.0411,1.04017,1.04019,1.0391024
2025-01-31 09:50:00,1.0402,1.04026,1.03967,1.04017,1.0391304000000001
2025-01-31 09:55:00,1.04019,1.04063,1.04013,1.04042,1.0391652
2025-01-31 10:00:00,1.04041,1.04067,1.04025,1.0404,1.0392048
2025-01-31 10:05:00,1.0404,1.04043,1.03962,1.03976,1.0392304
2025-01-31 10:10:00,1.03977,1.03998,1.03935,1.03988,1.0392606
2025-01-31 10:15:00,1.03988,1.03993,1.03936,1.03943,1.039282
2025-01-31 10:20:00,1.03943,1.03958,1.03904,1.03928,1.039298
2025-01-31 10:25:00,1.03927,1.03945,1.03906,1.03912,1.0393108
2025-01-31 10:30:00,1.03913,1.03915,1.03866,1.03867,1.039315
2025-01-31 10:35:00,1.03867,1.03885,1.03854,1.03864,1.0393156
2025-01-31 10:40:00,1.03858,1.03885,1.03851,1.03871,1.0393219999999999
2025-01-31 10:45:00,1.0387,1.03894,1.03852,1.03877,1.0393248
2025-01-31 10:50:00,1.03874,1.0388,1.038,1.03847,1.0393176
2025-01-31 10:55:00,1.03849,1.03873,1.03822,1.03842,1.0393078
2025-01-31 11:00:00,1.03841,1.03841,1.0365199999999999,1.0369,1.0392716
2025-01-31 11:05:00,1.0369,1.03775,1.03678,1.03769,1.0392508
2025-01-31 11:10:00,1.03772,1.03796,1.03713,1.03719,1.039215
2025-01-31 11:15:00,1.03719,1.03737,1.03672,1.03721,1.0391798
2025-01-31 11:20:00,1.03721,1.03721,1.03662,1.0369,1.0391392000000002
2025-01-31 11:25:00,1.03691,1.03705,1.03677,1.03677,1.039096
2025-01-31 11:30:00,1.03675,1.03719,1.03659,1.03717,1.0390648
2025-01-31 11:35:00,1.03718,1.03773,1.03718,1.0377,1.0390442
2025-01-31 11:40:00,1.03769,1.03816,1.0376,1.03774,1.0390282
2025-01-31 11:45:00,1.03775,1.03789,1.03754,1.03774,1.0390106000000001
2025-01-31 11:50:00,1.03773,1.03818,1.03747,1.03812,1.039
2025-01-31 11:55:00,1.03813,1.03847,1.03808,1.03834,1.038992
2025-01-31 12:00:00,1.03833,1.03834,1.03783,1.03822,1.0389781999999999
2025-01-31 12:05:00,1.03823,1.03833,1.03796,1.03818,1.0389644000000002
2025-01-31 12:10:00,1.03815,1.03816,1.03746,1.03757,1.0389392
2025-01-31 12:15:00,1.03757,1.03791,1.03737,1.03784,1.0389184
2025-01-31 12:20:00,1.03783,1.03828,1.03778,1.03828,1.0389072
2025-01-31 12:25:00,1.03828,1.03836,1.03816,1.0382,1.0388954
2025-01-31 12:30:00,1.0382,1.03833,1.0381,1.03823,1.0388822
2025-01-31 12:35:00,1.03823,1.03823,1.03769,1.03789,1.038859
2025-01-31 12:40:00,1.03788,1.03802,1.03754,1.03801,1.0388362
2025-01-31 12:45:00,1.03802,1.03818,1.03782,1.03792,1.0388072
2025-01-31 12:50:00,1.03793,1.03794,1.03768,1.03792,1.0387776
2025-01-31 12:55:00,1.03792,1.03792,1.03748,1.03762,1.0387396
2025-01-31 13:00:00,1.03763,1.03768,1.03743,1.03767,1.0387060000000001
2025-01-31 13:05:00,1.03767,1.03799,1.03761,1.03787,1.0386746
2025-01-31 13:10:00,1.03788,1.03792,1.03773,1.03783,1.0386378
2025-01-31 13:15:00,1.03783,1.03798,1.03773,1.03789,1.0386012
2025-01-31 13:20:00,1.03791,1.03792,1.03723,1.03733,1.0385514
2025-01-31 13:25:00,1.03731,1.03763,1.03725,1.03756,1.0385078
2025-01-31 13:30:00,1.03757,1.03765,1.03734,1.03759,1.0384532
2025-01-31 13:35:00,1.03758,1.03784,1.03747,1.03781,1.0384022
2025-01-31 13:40:00,1.03781,1.0379,1.03769,1.03776,1.0383418
2025-01-31 13:45:00,1.03775,1.03779,1.03739,1.03748,1.0382714000000002
2025-01-31 13:50:00,1.03748,1.03759,1.03734,1.03741,1.0381976
2025-01-31 13:55:00,1.0374,1.03775,1.03719,1.03757,1.0381452
2025-01-31 14:00:00,1.0376,1.0379,1.0376,1.03781,1.038098
2025-01-31 14:05:00,1.03781,1.03808,1.03764,1.03779,1.0380454000000001
2025-01-31 14:10:00,1.03779,1.03788,1.03744,1.03757,1.0379888
2025-01-31 14:15:00,1.03758,1.03803,1.03755,1.03803,1.0379542000000002
2025-01-31 14:20:00,1.03803,1.03844,1.03802,1.03837,1.037924
2025-01-31 14:25:00,1.03837,1.03854,1.03813,1.03818,1.0378990000000001
2025-01-31 14:30:00,1.0382,1.03837,1.03798,1.03798,1.037873
2025-01-31 14:35:00,1.03798,1.03833,1.03794,1.03797,1.03785
2025-01-31 14:40:00,1.03796,1.03823,1.03784,1.03823,1.0378412
2025-01-31 14:45:00,1.03823,1.03833,1.03801,1.03804,1.0378292
2025-01-31 14:50:00,1.03804,1.03813,1.03775,1.03812,1.0378174
2025-01-31 14:55:00,1.03812,1.03842,1.0381,1.03825,1.037807
2025-01-31 15:00:00,1.03828,1.03874,1.03818,1.03862,1.03781
2025-01-31 15:05:00,1.03857,1.03932,1.03846,1.03929,1.0378274
2025-01-31 15:10:00,1.03929,1.03949,1.03917,1.03934,1.0378762000000001
2025-01-31 15:15:00,1.03936,1.03951,1.03902,1.03929,1.0379082
2025-01-31 15:20:00,1.0393,1.0393,1.03862,1.03863,1.037937
2025-01-31 15:25:00,1.03862,1.03901,1.03855,1.03891,1.037971
2025-01-31 15:30:00,1.03891,1.03894,1.03815,1.03828,1.0379986
2025-01-31 15:35:00,1.03825,1.03862,1.03783,1.03838,1.0380308
2025-01-31 15:40:00,1.03838,1.03839,1.03787,1.03805,1.0380484
2025-01-31 15:45:00,1.03805,1.03828,1.03768,1.03804,1.0380552
2025-01-31 15:50:00,1.03804,1.03835,1.0377,1.0382,1.0380643999999999
2025-01-31 15:55:00,1.03823,1.03836,1.03798,1.0382,1.0380736
2025-01-31 16:00:00,1.03824,1.03825,1.03781,1.03794,1.03807
2025-01-31 16:05:00,1.03795,1.038,1.03741,1.03761,1.0380554000000002
2025-01-31 16:10:00,1.03759,1.03759,1.03672,1.03699,1.0380308
2025-01-31 16:15:00,1.03699,1.0372,1.0366900000000001,1.03719,1.038011
2025-01-31 16:20:00,1.03719,1.03756,1.03719,1.03736,1.0380068
2025-01-31 16:25:00,1.03735,1.03765,1.03734,1.03751,1.0380002
2025-01-31 16:30:00,1.03752,1.03754,1.0369,1.03698,1.0379742
2025-01-31 16:35:00,1.03702,1.03742,1.03679,1.03696,1.0379494
2025-01-31 16:40:00,1.03693,1.03723,1.0368,1.03714,1.0379276
2025-01-31 16:45:00,1.03715,1.03751,1.03692,1.03745,1.0379188000000001
2025-01-31 16:50:00,1.03745,1.0378,1.03728,1.03735,1.0379056
2025-01-31 16:55:00,1.03739,1.03753,1.03679,1.03685,1.0378842
2025-01-31 17:00:00,1.0369,1.0369,1.03603,1.0360800000000001,1.0378474
2025-01-31 17:05:00,1.03609,1.0365,1.03605,1.03638,1.0378226000000002
2025-01-31 17:10:00,1.0364,1.03704,1.03638,1.03703,1.0378098
2025-01-31 17:15:00,1.03703,1.03707,1.03666,1.03677,1.0377878
2025-01-31 17:20:00,1.03679,1.03698,1.03636,1.0369,1.0377692
2025-01-31 17:25:00,1.0369,1.03752,1.0369,1.03751,1.0377616
2025-01-31 17:30:00,1.03756,1.03787,1.03717,1.03784,1.0377718
2025-01-31 17:35:00,1.03782,1.03818,1.03733,1.03803,1.0377812
2025-01-31 17:40:00,1.03804,1.03837,1.03785,1.03785,1.0377863999999999
2025-01-31 17:45:00,1.03784,1.0388,1.0378,1.03851,1.0378004
2025-01-31 17:50:00,1.03849,1.03883,1.03798,1.0388,1.0378212
2025-01-31 17:55:00,1.03879,1.04006,1.03879,1.03963,1.0378642
2025-01-31 18:00:00,1.03959,1.03963,1.03909,1.03935,1.037903
2025-01-31 18:05:00,1.03933,1.03939,1.03902,1.03913,1.0379342
2025-01-31 18:10:00,1.0391,1.03914,1.03883,1.03889,1.0379558
2025-01-31 18:15:00,1.03894,1.03918,1.03863,1.03917,1.0379834
2025-01-31 18:20:00,1.0392,1.03938,1.03906,1.03935,1.038019
2025-01-31 18:25:00,1.03936,1.03957,1.03921,1.03953,1.038049
2025-01-31 18:30:00,1.03952,1.0403,1.03931,1.03988,1.0380791999999999
