Date,O,H,L,C,50_MA
2025-01-27 15:00:00,1.05212,1.0533,1.05095,1.05198,1.0462804
2025-01-27 16:00:00,1.05196,1.05243,1.05078,1.0509,1.0464916000000002
2025-01-27 17:00:00,1.0509,1.05098,1.04939,1.04988,1.0466682
2025-01-27 18:00:00,1.0499,1.05074,1.04892,1.04907,1.0468328
2025-01-27 19:00:00,1.04906,1.04947,1.04847,1.04886,1.0470158
2025-01-27 20:00:00,1.04883,1.04941,1.04816,1.04847,1.0471464
2025-01-27 21:00:00,1.04847,1.04928,1.04791,1.04925,1.0472607999999999
2025-01-27 22:00:00,1.04926,1.04941,1.04872,1.04879,1.047389
2025-01-27 23:00:00,1.04879,1.04918,1.04858,1.04904,1.0475244
2025-01-28 00:00:00,1.04905,1.04927,1.04855,1.04882,1.0476657999999999
2025-01-28 01:00:00,1.04873,1.04877,1.04277,1.0437,1.0477108
2025-01-28 02:00:00,1.0437,1.04517,1.04325,1.04452,1.0477694
2025-01-28 03:00:00,1.04452,1.04565,1.04295,1.04377,1.0478138
2025-01-28 04:00:00,1.04367,1.04414,1.04248,1.04335,1.0478426
2025-01-28 05:00:00,1.04335,1.04394,1.04291,1.04291,1.047869
2025-01-28 06:00:00,1.04292,1.04346,1.04255,1.04335,1.0478382000000002
2025-01-28 07:00:00,1.04337,1.0439,1.04334,1.04363,1.0478186
2025-01-28 08:00:00,1.04364,1.0444,1.04338,1.04375,1.0477992
2025-01-28 09:00:00,1.04373,1.04429,1.0428,1.04344,1.047766
2025-01-28 10:00:00,1.04338,1.0435699999999999,1.04192,1.04251,1.0477022
2025-01-28 11:00:00,1.04255,1.04443,1.04224,1.0435,1.0476502
2025-01-28 12:00:00,1.04346,1.0437,1.04249,1.04249,1.047513
2025-01-28 13:00:00,1.04245,1.04325,1.04225,1.04233,1.0473712
2025-01-28 14:00:00,1.04232,1.04255,1.04138,1.04201,1.0472333999999999
2025-01-28 15:00:00,1.04198,1.04311,1.04172,1.04249,1.0471114
2025-01-28 16:00:00,1.04246,1.04409,1.0424,1.04315,1.0470272
2025-01-28 17:00:00,1.04311,1.04394,1.04211,1.0424,1.0469381999999998
2025-01-28 18:00:00,1.04241,1.04327,1.04225,1.0426,1.0468084
2025-01-28 19:00:00,1.0426,1.04343,1.04246,1.04278,1.0466313999999999
2025-01-28 20:00:00,1.0428,1.04381,1.0423499999999999,1.04264,1.0464551999999998
2025-01-28 21:00:00,1.04263,1.04366,1.04225,1.0435,1.0463031999999999
2025-01-28 22:00:00,1.0435,1.04353,1.04294,1.04316,1.0461764
2025-01-28 23:00:00,1.04314,1.04339,1.04283,1.04287,1.0460432
2025-01-29 00:00:00,1.04238,1.043,1.04236,1.04282,1.0459106
2025-01-29 01:00:00,1.04277,1.043,1.04265,1.04272,1.0457812
2025-01-29 02:00:00,1.04273,1.04342,1.04269,1.04303,1.0456784000000001
2025-01-29 03:00:00,1.04304,1.04341,1.04271,1.04272,1.045598
2025-01-29 04:00:00,1.04268,1.04355,1.04258,1.04337,1.0455202
2025-01-29 05:00:00,1.04338,1.04389,1.04312,1.04373,1.0454694
2025-01-29 06:00:00,1.04373,1.04424,1.04373,1.04385,1.0454147999999999
2025-01-29 07:00:00,1.04384,1.04407,1.04354,1.04401,1.0453584
2025-01-29 08:00:00,1.04407,1.0443500000000001,1.04364,1.04372,1.0453066
2025-01-29 09:00:00,1.04371,1.04377,1.04131,1.04159,1.0452127999999998
2025-01-29 10:00:00,1.04169,1.04304,1.04169,1.04241,1.0451428
2025-01-29 11:00:00,1.04238,1.04245,1.0402,1.04038,1.0450364
2025-01-29 12:00:00,1.04036,1.04083,1.03946,1.04035,1.0448684
2025-01-29 13:00:00,1.04036,1.04081,1.0397,1.04015,1.0446942
2025-01-29 14:00:00,1.04015,1.04047,1.03936,1.0404,1.0444916
2025-01-29 15:00:00,1.04039,1.04056,1.03822,1.03874,1.0442404
2025-01-29 16:00:00,1.03877,1.04015,1.03864,1.0401,1.0439999999999998
2025-01-29 17:00:00,1.04011,1.0427,1.03945,1.04193,1.043799
2025-01-29 18:00:00,1.04192,1.04239,1.04114,1.04158,1.0436126000000001
2025-01-29 19:00:00,1.04157,1.04283,1.04153,1.04212,1.0434573999999999
2025-01-29 20:00:00,1.04214,1.04244,1.04153,1.04186,1.0433132
2025-01-29 21:00:00,1.04202,1.04287,1.03882,1.04163,1.0431686
2025-01-29 22:00:00,1.04159,1.04253,1.04041,1.04104,1.0430199999999998
2025-01-29 23:00:00,1.04102,1.04215,1.04089,1.04202,1.0428754
2025-01-30 00:00:00,1.04176,1.04213,1.04146,1.04205,1.0427406000000001
2025-01-30 01:00:00,1.042,1.04273,1.04179,1.04245,1.0426088
2025-01-30 02:00:00,1.04245,1.04288,1.04238,1.0426,1.0424844
2025-01-30 03:00:00,1.04258,1.0426,1.0419,1.042,1.0424504
2025-01-30 04:00:00,1.042,1.04267,1.04199,1.0423,1.042406
2025-01-30 05:00:00,1.04229,1.04264,1.04222,1.04253,1.0423812
2025-01-30 06:00:00,1.0425,1.04274,1.04176,1.04189,1.042352
2025-01-30 07:00:00,1.04189,1.0422,1.04175,1.04217,1.0423372
2025-01-30 08:00:00,1.04218,1.04226,1.04107,1.04138,1.0422978
2025-01-30 09:00:00,1.04138,1.04237,1.04093,1.04232,1.0422716
2025-01-30 10:00:00,1.04259,1.04288,1.04161,1.04216,1.0422398
2025-01-30 11:00:00,1.04218,1.04223,1.0402,1.04074,1.0421858
2025-01-30 12:00:00,1.04072,1.0412,1.03958,1.04006,1.0421368
2025-01-30 13:00:00,1.04005,1.04005,1.03912,1.03917,1.0420502
2025-01-30 14:00:00,1.03917,1.04058,1.03901,1.04033,1.042007
2025-01-30 15:00:00,1.04034,1.04598,1.04013,1.04571,1.0420746
2025-01-30 16:00:00,1.04561,1.04676,1.04193,1.04281,1.0420906
2025-01-30 17:00:00,1.04283,1.04423,1.04269,1.0431300000000001,1.0421034
2025-01-30 18:00:00,1.04309,1.04345,1.04168,1.04195,1.0420794
2025-01-30 19:00:00,1.04195,1.04231,1.04094,1.04169,1.0420652000000001
2025-01-30 20:00:00,1.04171,1.04254,1.04156,1.04251,1.0420634000000002
2025-01-30 21:00:00,1.04249,1.04301,1.04228,1.04279,1.0420636
2025-01-30 22:00:00,1.04282,1.04323,1.03861,1.04075,1.0420258000000002
2025-01-30 23:00:00,1.04074,1.0414,1.03868,1.03868,1.0419294000000001
2025-01-31 00:00:00,1.0381,1.03927,1.0381,1.03875,1.0418412000000001
2025-01-31 01:00:00,1.03866,1.0398,1.03848,1.03967,1.0417772
2025-01-31 02:00:00,1.03967,1.04022,1.03851,1.03867,1.0416942
2025-01-31 03:00:00,1.03862,1.03923,1.03766,1.03885,1.0416168000000001
2025-01-31 04:00:00,1.03886,1.03949,1.03867,1.03894,1.0415349999999999
2025-01-31 05:00:00,1.03893,1.03913,1.03836,1.03848,1.0414502
2025-01-31 06:00:00,1.03849,1.03897,1.03827,1.03873,1.0413573999999999
2025-01-31 07:00:00,1.03871,1.03906,1.03845,1.03887,1.0412602000000002
2025-01-31 08:00:00,1.03887,1.03954,1.03873,1.03944,1.0411720000000002
2025-01-31 09:00:00,1.03943,1.04126,1.03917,1.04042,1.0411002
2025-01-31 10:00:00,1.04041,1.04067,1.038,1.03842,1.0409942
2025-01-31 11:00:00,1.03841,1.03847,1.0365199999999999,1.03834,1.0409292
2025-01-31 12:00:00,1.03833,1.03836,1.03737,1.03762,1.0408334
2025-01-31 13:00:00,1.03763,1.03799,1.03719,1.03757,1.0407772
2025-01-31 14:00:00,1.0376,1.03854,1.03744,1.03825,1.0407351999999999
2025-01-31 15:00:00,1.03828,1.03951,1.03768,1.0382,1.0406962
2025-01-31 16:00:00,1.03824,1.03825,1.0366900000000001,1.03685,1.0406252
2025-01-31 17:00:00,1.0369,1.04006,1.03603,1.03963,1.040643
2025-01-31 18:00:00,1.03959,1.04075,1.03863,1.03996,1.0406402
